id,activity_type,distance,duration,calories,hr_avg,hr_max,hr_min,altitude_avg,altitude_max,altitude_min,ascent,descent,steps,num_hills,avg_altitude,avg_ascent,distance_hills,hills_share
1464,Biking,71416.15,10947.0,1914,155.02103654953578,182.0,88.0,518.2249147587986,1375.800048828125,269.20001220703125,1602.6007995605469,1659.2008056640625,11965.0,13,351.0846170278696,14.01538555438702,0.0799623871799967,0.0011196681308079
1470,Biking,82548.84,10388.0,1493,126.89120298414672,167.0,65.0,362.1386154702258,487.0,293.79998779296875,508.4002685546875,485.8002624511719,13594.0,9,369.1666717529297,24.177778455946186,0.0596088107291816,0.0007221035538377
1472,Biking,10981.51,2225.0,747,174.92934293429343,181.0,133.0,1175.914580612114,1601.5999755859375,808.2000122070312,847.800537109375,57.800537109375,2889.0,2,1157.5999755859375,395.0,0.0143478067535695,0.0013065422472473
1475,Biking,29156.72,5649.0,1020,132.79716814159292,165.0,71.0,816.2388672361121,1150.800048828125,504.0,854.0002746582031,843.8002624511719,6512.0,6,801.1499989827474,115.2999979654948,0.0367190209942808,0.0012593673429069
1479,Biking,86395.98999999999,12068.0,2206,129.37881097560975,171.0,71.0,80.44262795489401,277.0,-23.799999237060547,2161.199790596962,2165.7997905015945,12965.0,33,81.39090848691535,32.89696902217287,0.0872065698256527,0.0010093821463895
1480,Biking,30119.78,5868.0,1150,171.22045611610227,182.0,101.0,1508.0815473977004,1634.0,1355.0,726.200439453125,693.00048828125,6878.0,13,1496.138446514423,26.0,0.0,0.0
1482,Biking,31337.76,7176.0,654,106.86722721939772,171.0,67.0,13.084343937579176,96.5999984741211,-9.0,583.0000032186508,599.000003695488,5312.0,14,12.371428602508136,11.328571370669774,0.1249536850725112,0.0039873202511127
1487,Biking,40467.58,6687.0,1672,124.1716573816156,169.0,59.0,466.5739557696584,632.0,365.3999938964844,721.8000183105469,713.6000061035156,7399.0,14,475.9071480887277,19.24285888671875,0.0613300237307398,0.0015155347498105
1488,Biking,120104.97,16769.0,3249,131.3928796074978,180.0,63.0,595.2828656253103,1419.800048828125,340.0,2984.200927734375,2970.000915527344,20474.0,35,499.14571358816966,51.662854875837056,0.1989974956210232,0.0016568631224921
1492,Biking,54523.02,14194.0,2215,126.00324675324676,170.0,72.0,1074.0336629339324,1611.5999755859375,522.0,1651.1991577148438,1638.9992065429688,11285.0,10,1023.290008544922,113.77999877929688,0.0653065911469842,0.0011977801513376
1493,Biking,82173.12,12285.0,1731,130.3339287393062,185.0,70.0,510.6743631681195,863.0,364.7999877929688,1553.7994079589844,1562.7994079589844,13624.0,26,523.0653839111328,28.469232412484978,0.1700032840479945,0.0020688429993651
1494,Biking,45021.83,7436.0,938,134.6875658587987,179.0,67.0,570.9988410394989,792.2000122070312,396.7999877929688,1488.2003784179688,1484.8003845214844,227.0,16,571.7312459945679,48.13750457763672,0.1324612467458243,0.0029421559884576
1502,Biking,35045.8,7331.0,1247,135.7345687811832,181.0,74.0,670.6915188322387,886.4000244140625,458.7999877929688,936.8000793457032,931.600067138672,7259.0,10,678.3400054931641,43.52000122070312,0.0400798994165206,0.0011436434441936
1505,Biking,29192.7,4342.0,567,119.1015214384509,159.0,67.0,442.0780081890101,526.4000244140625,387.3999938964844,420.1996765136719,427.1996765136719,5120.0,10,440.2100036621094,12.880001831054688,0.064688085050941,0.0022158993532952
1507,Biking,46443.07,5418.0,859,137.15637707948244,183.0,84.0,26.28828099161772,209.6000061035156,1.0,714.600026845932,877.4000298976898,7125.0,20,45.27000008821487,3.409999549388885,0.1385775892657918,0.0029838162995209
1508,Biking,46627.13,5819.0,715,126.7910014513788,165.0,66.0,446.3351429989297,711.7999877929688,308.3999938964844,581.8008117675781,569.2008056640625,7775.0,6,463.0499954223633,65.43333943684895,0.0274771883788123,0.0005892961539518
1509,Biking,67249.89,5238.0,1015,142.32913843175217,180.0,86.0,436.47202328647785,661.5999755859375,314.3999938964844,800.9996032714844,805.7995910644531,7448.0,10,440.1600006103516,44.3,0.0493827108636827,0.0007343166042901
1512,Biking,28471.97,6641.0,1857,168.8032219211081,178.0,130.0,1317.4143328392445,2027.199951171875,691.0,1636.2001953125,1594.4002075195312,6985.0,6,1420.1833241780598,218.0333251953125,0.0276912197520059,0.000972578284959
1513,Biking,20147.01,3505.0,848,162.9809578765147,188.0,99.0,733.2120238925814,1237.4000244140625,435.7999877929688,940.2005920410156,138.60055541992188,4886.0,5,619.7600036621094,160.32000732421875,0.0072612571494564,0.0003604136370338
1519,Biking,101517.51,12489.0,1996,132.52731773945706,182.0,68.0,434.961116307952,676.4000244140625,359.20001220703125,1690.6007080078125,1686.4006958007812,15698.0,39,433.21794871794873,12.000000782502005,0.3217242041388872,0.0031691498751189
1531,Biking,23322.94,5696.0,582,117.4830220713073,176.0,70.0,466.92977036880126,584.7999877929688,359.79998779296875,501.7999572753906,663.3999328613281,3890.0,8,465.5249977111816,20.00000762939453,0.0775918750131342,0.003326847945119
1533,Biking,31852.53,6632.0,1263,130.7628253919927,175.0,85.0,693.2734359065262,946.5999755859376,509.3999938964844,997.5997619628906,999.5997619628906,6344.0,5,747.47998046875,82.9199951171875,0.0199514472530653,0.0006263693104775
1534,Biking,83401.45,11648.0,2206,140.81760761830725,181.0,71.0,604.8392186749145,1394.199951171875,348.0,1618.7994995117188,1619.1995239257812,12853.0,15,474.2799967447917,78.58666178385417,0.0988277716956406,0.0011849646702262
1535,Biking,36765.61,6881.0,910,112.25698587127158,152.0,72.0,438.74383362464295,528.2000122070312,389.0,360.5999755859375,363.3999633789063,7103.0,8,456.0,18.47500228881836,0.0553486984675353,0.0015054475763501
1537,Biking,62960.0,8766.0,1717,125.18540502793296,181.0,71.0,407.2907355537628,611.7999877929688,323.20001220703125,1160.5998840332031,1145.399871826172,11671.0,24,411.38333384195965,14.249998728434244,0.1514471066806811,0.0024054495978507
1539,Biking,8032.23,1219.0,461,177.77131147540985,189.0,113.0,525.385410196273,711.0,363.7999877929688,459.599853515625,118.9998779296875,1833.0,4,512.625,85.14999389648438,0.0,0.0
1541,Biking,96675.13,14904.0,2801,129.11575824990732,185.0,74.0,613.6860464921896,915.0,383.3999938964844,3760.399383544922,3758.599395751953,14502.0,64,602.9703135490417,25.834375858306885,0.4698891991566321,0.0048604972049857
1545,Biking,84251.82,12378.0,2248,143.07067510548524,182.0,87.0,423.7724456861349,690.7999877929688,261.79998779296875,1751.5998229980469,1735.799835205078,15402.0,12,462.7916615804036,80.06667073567708,0.0576161921201176,0.0006838569436258
1547,Biking,62842.59999999999,13511.0,2888,149.22152750296794,185.0,83.0,891.1252414868176,1590.0,419.0,2217.399688720703,2209.9996948242188,12713.0,7,882.3285762241909,230.00000871930803,0.0470573573976843,0.0007488130248857
1549,Biking,38879.04,7968.0,1997,141.80148588410103,181.0,82.0,990.2534911383846,1317.0,522.4000244140625,1356.8003540039062,1365.8003540039062,7740.0,5,914.1800048828125,231.2,0.1112207083149396,0.0028606855600071
1557,Biking,75786.45,10832.0,1750,140.5678068410463,185.0,80.0,487.41946706028665,737.5999755859375,344.79998779296875,1806.9998779296875,1796.7998657226562,12470.0,31,484.4483868998866,23.08387018019153,0.2562283838193205,0.0033809260602564
1562,Biking,53496.41,8650.0,962,125.43864105413556,169.0,65.0,462.7499468507368,600.5999755859375,392.7999877929688,502.60009765625,504.4000854492188,9542.0,6,464.0500030517578,54.36666870117188,0.0171242989395258,0.0003201018337403
1564,Biking,36917.600000000006,9436.0,1493,144.67829750459111,180.0,92.0,712.6562384318697,918.4000244140624,463.3999938964844,1375.8001098632812,1360.0001220703125,8612.0,7,747.442853655134,136.999995640346,0.0563494380692847,0.0015263570240016
1566,Biking,59382.26,11151.0,1204,109.90035792633644,154.0,66.0,354.9030136603459,500.6000061035156,230.8000030517578,918.9998779296876,1038.5998840332031,10813.0,22,349.72727272727275,11.10908993807706,0.1496039920090034,0.002519338132449
1568,Biking,9885.56,4023.0,457,130.06083499005965,172.0,85.0,708.2279133791004,778.5999755859375,674.5999755859375,249.20013427734372,248.40008544921875,2024.0,5,712.0,12.32000732421875,0.0173256159237546,0.0017526185591665
1569,Biking,29898.83,5554.0,651,119.5319629545968,167.0,66.0,-24.93453238878681,61.400001525878906,-55.0,364.4000177383423,387.6000165939331,4987.0,7,-30.74285752432687,8.45714282989502,0.0337015857522173,0.0011271874435293
1571,Biking,57046.48,5442.0,1148,140.8422234699607,186.0,63.0,474.8948532124483,682.4000244140625,323.6000061035156,1531.7994079589844,1528.1993713378906,7274.0,29,465.7379297716864,17.606895709859913,0.2153491467365359,0.0037749769440031
1573,Biking,33076.020000000004,6730.0,1125,137.49034267912774,175.0,70.0,1079.5734265574042,1433.5999755859375,527.4000244140625,984.600341796875,384.2003784179688,7331.0,5,996.5599792480468,175.2800048828125,0.0203504003828176,0.000615261460805
1575,Biking,7023.36,1871.0,299,118.95192307692308,142.0,87.0,737.8227551778158,812.4000244140625,679.4000244140625,140.5999755859375,138.20001220703125,1582.0,2,733.9000091552734,38.899993896484375,0.0058056785657308,0.0008266240895712
1576,Biking,90100.33,13575.0,1950,134.28267428934413,179.0,81.0,81.92322961149442,389.0,-78.0,2772.000178769231,2777.000178769231,11403.0,53,72.55660444245024,15.769811256876531,0.1629043399444607,0.0018080326669664
1578,Biking,57695.55,7181.0,1403,136.33314112728846,176.0,66.0,396.4938157097964,600.5999755859375,314.6000061035156,830.7992858886719,826.9992980957031,9687.0,16,384.9937477111816,22.625001907348636,0.0383618489175215,0.0006649013471146
1584,Biking,57960.74,6967.0,1061,123.08446043165468,172.0,62.0,373.0378129039737,396.6000061035156,348.6000061035156,813.5993957519531,816.1994018554688,7817.0,22,376.88636432994497,4.3909079811789775,0.2067102507505817,0.0035663839135004
1585,Biking,42125.0,5434.0,612,123.95152268489744,171.0,58.0,464.4777481183333,596.5999755859375,382.3999938964844,400.20013427734375,508.20013427734375,6715.0,8,471.99999618530273,22.150001525878903,0.0518668174879219,0.0012312597623245
1587,Biking,49770.25,8715.0,1158,123.8227865862214,183.0,67.0,568.4248632819351,981.5999755859376,393.6000061035156,1156.7999877929688,1218.3999633789062,8548.0,15,508.6933329264323,43.93333129882812,0.1073675724983486,0.0021572640784072
1588,Biking,124759.66,15425.0,2580,141.84916856863384,181.0,84.0,110.7878186878355,394.6000061035156,-2.200000047683716,2733.5996105372906,2733.79961130023,18270.0,45,105.20222191280789,26.835555410385133,0.2638987536165562,0.0021152570760176
1595,Biking,42963.23,5691.0,711,113.81087896253602,165.0,67.0,432.8215777372421,525.5999755859375,380.6000061035156,941.1998596191406,933.5998229980468,7345.0,22,437.009091463956,10.090910478071732,0.1411315891828896,0.0032849389857999
1601,Biking,90223.28,7413.0,2308,122.837020086448,175.0,60.0,-26.574777494404657,48.79999923706055,-55.20000076293945,462.1999490261078,512.7999494075775,16038.0,13,-18.22307682037353,8.199999882624699,0.1675255154124037,0.001856788130651
1602,Biking,2955.77,503.0,199,178.58250497017892,191.0,116.0,590.0238566768335,691.2000122070312,483.0,304.80010986328125,125.80010986328124,754.0,4,604.9750061035156,46.05000305175781,0.0166945627099081,0.0056481264475612
1605,Biking,32662.49,8131.0,1152,97.37801915106476,161.0,56.0,431.5810536381725,540.2000122070312,376.6000061035156,566.3996276855469,539.3996276855469,5782.0,14,433.8214351109096,11.24285888671875,0.1024028052520044,0.0031351806078472
1606,Biking,74826.59,14124.0,1472,108.4788416627744,165.0,59.0,460.4169456257435,586.7999877929688,375.3999938964844,719.999755859375,715.999755859375,12524.0,10,466.4000030517578,43.77999877929688,0.0715730586855005,0.0009565190487165
1608,Biking,2786.8,524.0,133,171.99616858237547,180.0,118.0,598.7777784793313,694.4000244140625,493.2000122070313,202.5999755859375,1.39996337890625,791.0,1,593.8000183105469,201.20001220703125,0.000914280245357,0.0003280752997549
1620,Biking,26717.98,3134.0,515,134.60398671096343,161.0,105.0,463.6350481227668,710.7999877929688,374.7999877929688,276.4002990722656,481.0003356933594,3912.0,5,502.2200073242187,23.7199951171875,0.0215378395489584,0.0008061178108883
1622,Biking,11775.22,2737.0,700,174.68374816983894,186.0,157.0,946.5263543415208,1404.0,450.6000061035156,965.6000061035156,12.39996337890625,3619.0,1,927.2000274658204,953.2000427246094,0.00631876181639,0.0005366151814055
1626,Biking,84645.6,11905.0,1677,127.44707207207207,171.0,78.0,423.8511672117591,655.5999755859375,304.20001220703125,1158.8003845214844,1216.8003845214844,13372.0,18,410.4333326551649,24.75555419921875,0.1311797168060414,0.0015497523415988
1627,Biking,67949.99,7118.0,1984,153.2064652143359,180.0,85.0,433.6912489337924,655.2000122070312,313.6000061035156,633.9998779296875,629.39990234375,10392.0,6,455.1500040690104,57.56666056315104,0.0373453757758389,0.0005496009017196
1628,Biking,40972.14,6671.0,1257,143.6399796885579,179.0,70.0,748.1480022422671,1402.5999755859375,400.0,1155.8006896972656,1154.8006896972656,6648.0,5,610.739990234375,201.5599914550781,0.0358554052152576,0.0008751167309117
1632,Biking,14858.65,1886.0,352,123.5862984599044,159.0,57.0,428.8526818614277,510.3999938964844,373.0,231.80010986328125,94.60012817382812,2672.0,4,445.8500022888184,34.29999542236328,0.0323895737581429,0.0021798463358476
1635,Biking,25781.92,3089.0,498,121.22013596633217,157.0,46.0,460.1052767925565,532.0,408.6000061035156,230.00006103515625,230.20001220703125,4831.0,5,477.7800048828125,23.200006103515623,0.0140931217133849,0.000546628091057
