id,activity_type,distance,duration,calories,hr_avg,hr_max,hr_min,altitude_avg,altitude_max,altitude_min,ascent,descent,steps,num_hills,avg_altitude,avg_ascent,distance_hills,hills_share
648,Biking,55798.54,7527.0,1363,131.395841995842,175,66,432.83545175274617,628.7999877929688,288.20001220703125,887.3998413085938,899.1998291015625,9675,9,452.96667141384546,33.51111178927951,0.03569485798820975,0.0006397095334073212
649,Biking,54695.47,7040.0,1096,129.71132176712572,167,68,482.40416791672425,664.5999755859375,344.0,834.400146484375,836.2001342773438,8621,8,506.6375045776367,67.67500686645508,0.06293771623130429,0.0011506933980328588
650,Biking,14541.88,3265.0,361,121.23,181,81,431.6838677775065,468.20001220703125,410.6000061035156,200.60003662109375,201.40005493164062,,6,423.7333348592122,4.4333343505859375,0.10261992237788348,0.007056853885321807
651,Biking,58092.35,10654.0,1210,124.43797876629485,180,72,467.6072034124501,600.2000122070312,387.79998779296875,929.3998107910156,939.3998107910156,9817,18,463.85555352105035,21.155554877387154,0.11259858688390481,0.001938268754558988
652,Biking,60898.1,8893.0,984,126.17923535601544,175,79,446.52533302814334,664.5999755859375,328.3999938964844,823.7999572753906,820.9999084472656,,10,442.56000061035155,31.039999389648436,0.23807700168365714,0.00390943234162736
653,Biking,89429.12,24339.0,2413,127.10219756774056,167,61,484.07187262409553,986.0,127.19999694824219,2187.2001571655273,2179.000160217285,14027,14,505.44999858311246,109.89999607631138,0.046770401794016585,0.0005229885052432204
654,Biking,66395.64,10083.0,1379,108.46228513650152,157,59,455.2717089152553,681.7999877929688,356.20001220703125,1167.4002990722656,1168.2002868652344,11451,22,441.3272718949751,21.62727217240767,0.1677714420066502,0.0025268442627656004
655,Biking,23846.22,7487.0,591,103.70522388059702,159,57,22.95015870468852,148.1999969482422,-48.20000076293945,539.4000173807144,537.8000189065933,,8,34.72499990463257,26.97499942779541,0.009457544426511302,0.0003966056014962246
656,Biking,79835.09,17636.0,1740,111.69024122807018,154,60,429.8172879302711,586.2000122070312,311.79998779296875,1490.2006530761719,1474.6006469726562,14194,28,428.2142884390695,19.807145254952566,0.23138750890623477,0.0028983183823834205
657,Biking,17905.69,4409.0,506,128.1430373360242,175,85,298.45898086825,376.6000061035156,220.39999389648438,351.0,379.6000061035156,,5,277.85999755859376,18.55999755859375,0.01580281933552903,0.000882558523884253
658,Biking,6883.43,3108.0,399,150.99706744868035,177,84,369.0384166937536,387.20001220703125,338.20001220703125,132.19989013671875,154.99990844726562,,5,376.12000427246096,2.039996337890625,0.023515041958708717,0.003416180880565171
659,Biking,10976.64,1815.0,37,,,,1563.650854195933,1610.199951171875,1471.4000244140625,104.2000732421875,222.2000732421875,1029,3,1568.0666910807292,5.4666748046875,0.00753619582254564,0.0006865667292127318
660,Biking,36545.61,5876.0,1129,136.62958187511512,184,72,565.8974763340088,791.7999877929688,440.20001220703125,949.7999572753906,946.7999572753906,6133,8,613.9625015258789,57.225006103515625,0.03514290557579284,0.0009616177038991232
661,Biking,27306.92,6502.0,1261,163.15708812260536,179,102,226.13251249400005,308.6000061035156,158.60000610351562,1648.6000366210938,1639.4000396728516,,21,229.42857397170295,27.771429152715776,0.17671062046293903,0.0064712761623405
662,Biking,3787.43,1074.0,111,118.81818181818181,145,90,466.181439891006,518.0,437.0,95.20001220703125,95.0,,2,454.9499969482422,17.100006103515625,0.007130010188464698,0.0018825457337732178
663,Biking,41874.07,8923.0,989,124.20663546255507,181,74,437.58906973616143,524.5999755859375,382.20001220703125,465.1999816894531,452.0,,9,434.3777821858724,19.044443766276043,0.027265848203131757,0.0006511391943303279
664,Biking,80943.94,12217.0,1462,113.20860258481422,166,64,1351.8781748615277,2229.0,116.19999694824219,766.0017623901367,2792.601661682129,10234,15,1311.4999811808268,15.533327229817708,0.20098629359028383,0.002483030769076522
665,Biking,15272.92,2373.0,311,127.10910404624278,161,77,516.2489890390738,599.2000122070312,460.79998779296875,284.00006103515625,285.8000793457031,,4,532.4750099182129,22.75,0.055639443836354406,0.0036430128512657963
666,Biking,72903.4,16991.0,1899,127.29883793969849,158,80,920.4739502861955,1464.5999755859375,410.6000061035156,2247.6002502441406,2231.2002868652344,,10,932.0799957275391,184.37999877929687,0.11881315349844118,0.0016297340521627414
667,Biking,36940.22,4688.0,905,119.96048697137975,151,72,474.76847286680044,557.5999755859375,424.0,350.5996398925781,355.7996520996094,7061,7,473.2285679408482,19.457140241350448,0.0285832458124509,0.0007737703189761971
668,Biking,81254.56,12438.0,1559,130.12887283786353,174,57,577.1780841815066,890.2000122070312,374.20001220703125,2985.7987060546875,2984.3987426757812,11562,54,581.2611112241392,21.788890132197626,0.4037808783965121,0.004969331916836571
669,Biking,16366.49,3027.0,459,126.97135061391542,181,78,700.7384033931717,927.5999755859375,507.20001220703125,454.40008544921875,453.2001037597656,,2,715.5999984741211,203.90000915527344,0.009728265645235969,0.0005944014657532537
670,Biking,19000.09,8961.0,390,113.94198988195616,157,76,429.8238111936624,716.4000244140625,362.79998779296875,324.0003662109375,575.2003479003906,3203,6,440.0999984741211,19.400004069010418,0.008058767667463869,0.0004241436576070886
671,Biking,12623.12,3896.0,510,136.2018348623853,179,91,441.94072013214264,522.5999755859375,397.3999938964844,335.5999450683594,312.3999328613281,,7,431.45714896065846,10.457144601004464,0.06821262646925522,0.0054037849968355854
672,Biking,74895.05,10548.0,1813,147.82645232005845,184,76,458.31048206638394,821.5999755859375,287.20001220703125,1619.1997680664062,1685.1997375488281,10752,18,427.61111534966363,55.000001695421005,0.15226843592657371,0.0020330907840581417
673,Biking,29207.08,7586.0,1133,126.0673076923077,183,62,632.1322215080825,807.4000244140625,518.7999877929688,936.9999389648438,927.7999267578125,5587,8,667.799991607666,22.29999542236328,0.0389329677985361,0.0013329976087488409
674,Biking,90712.92,13020.0,1837,147.6762755837417,186,72,443.1145187742524,646.4000244140625,323.20001220703125,1375.1998291015625,1372.5998229980469,,21,452.05238196963353,26.400001162574405,0.12049021127263108,0.0013282585465513742
675,Biking,41015.11,5765.0,1065,134.09620991253644,189,62,534.1945039868897,723.0,377.20001220703125,848.0000915527344,844.4001159667969,6525,7,576.8285784040179,25.657139369419642,0.02481666825650875,0.0006050616042845855
676,Biking,19334.01,2988.0,322,109.42985288841048,144,61,431.9287404695804,526.4000244140625,390.3999938964844,132.4000244140625,200.40005493164062,,4,456.4499931335449,14.400001525878906,0.0391746651401182,0.002026204865939254
677,Biking,35439.07,8005.0,1119,129.28859315589352,177,68,364.6720827674601,599.7999877929688,267.0,914.0000305175781,902.2000122070312,,17,377.0647071389591,17.10588343003217,0.08657195980695646,0.0024428394934448466
678,Biking,29817.84,12779.0,739,121.38767234387673,162,69,333.3729495040474,356.3999938964844,308.6000061035156,411.40020751953125,407.8002014160156,,12,330.0666618347168,3.866668701171875,0.060896424385772946,0.002042281546408893
679,Biking,21043.42,5759.0,603,112.46499039636808,168,67,78.80513357852575,176.39999389648438,-19.799999237060547,519.4000503867865,526.6000503897667,,9,74.9555562444859,17.355556201603676,0.03186566778110287,0.0015142817936011767
681,Biking,21820.48,6647.0,231,102.07268007787151,141,64,1136.282868897118,2017.0,542.0,304.1998291015625,1604.1998901367188,2291,5,1259.5600158691407,28.11998291015625,0.011631323192305096,0.0005330461654512227
682,Biking,51333.0,6829.0,1129,115.77083333333333,165,63,405.0144900611384,515.0,311.0,643.8004150390625,708.6004333496094,9724,15,402.53333435058596,13.386665852864583,0.11311977455985547,0.0022036462813366737
683,Biking,38422.96,3948.0,477,127.10572805139186,162,74,417.025107177473,528.5999755859375,355.20001220703125,181.79962158203125,294.9996032714844,,6,439.53333791097003,8.099995930989584,0.02555484895340361,0.0006650931878596447
684,Biking,24732.34,3876.0,924,167.4795994065282,182,102,35.109124683484836,78.5999984741211,6.0,452.5999946594238,414.9999942779541,,9,44.46666685740153,11.911111619737413,0.06480426356488653,0.002620223705677931
685,Biking,33780.12,6153.0,699,115.4802095459837,174,65,408.3072954561991,662.7999877929688,254.39999389648438,682.1998901367188,955.9998626708984,5576,11,381.93636322021484,14.909090909090908,0.04476914346531208,0.0013253103738326587
686,Biking,28337.76,6394.0,1120,113.89326556543837,158,55,185.86548062392788,393.6000061035156,-2.200000047683716,603.0000577270985,595.6000578701496,,6,186.08333534002304,64.8333313067754,0.0182599473425254,0.0006443680567033315
687,Biking,69804.31,9314.0,1849,138.25558071821416,182,86,612.3082064469501,861.0,389.20001220703125,1351.2001342773438,1346.8001098632812,10616,9,632.6888902452257,60.155554877387154,0.07479138112881703,0.0010714435989528015
688,Biking,8362.33,1579.0,263,142.3641581632653,186,93,71.68507655421082,210.0,8.600000381469727,264.600040435791,171.00004196166992,1364,3,123.33333269755046,65.13333320617676,0.006770517638889284,0.0008096448763549493
689,Biking,40620.060000000005,7412.0,1595,142.9684850197852,176,78,1154.6600901515824,1575.199951171875,778.2000122070312,1795.798828125,1790.798828125,7144,9,1140.3888821072048,167.2222154405382,0.030260745382536897,0.0007449704747490993
690,Biking,32298.909999999996,8432.0,1423,147.50374412996572,182,83,800.1442825156641,1004.2000122070312,477.6000061035156,1480.200439453125,1422.0004272460938,,9,751.8777703179253,54.73333062065972,0.016463603413032022,0.0005097262852843029
691,Biking,5584.82,726.0,201,178.92409240924093,188,129,134.87854820666928,230.0,31.200000762939453,198.79999923706055,1.0,,1,131.10000038146973,197.79999923706055,0.0007617163718548473,0.0001363904963552715
692,Biking,53879.89,11624.0,1179,129.53989361702128,176,73,374.07504839131633,462.3999938964844,329.3999938964844,1225.5997924804688,1229.7997741699219,,22,374.38636432994497,21.290908813476562,0.42993392043331974,0.007979487716721764
693,Biking,47619.83,7896.0,1005,110.09973834077266,146,66,376.08092973077044,524.2000122070312,248.60000610351562,770.1998748779297,822.7998809814453,7681,14,375.1500015258789,19.957144601004465,0.11143034480087072,0.002339998794638089
694,Biking,15902.94,2474.0,496,131.21827000808406,182,78,687.4378982698074,807.2000122070312,647.5999755859375,219.39990234375,217.99993896484375,3050,3,682.3666687011719,22.866658528645832,0.005349139080863651,0.0003363616463914
695,Biking,15063.91,1560.0,637,,,,513.048943098656,631.7999877929688,358.79998779296875,263.6000671386719,452.2000732421875,,4,545.1749992370605,9.199996948242188,0.010691651454080459,0.0007097527437484995
696,Biking,531.73,2320.0,214,104.85760517799353,123,74,533.4012008998552,551.4000244140625,506.6000061035156,119.79959106445312,132.79959106445312,,4,533.1750183105469,3.0500030517578125,0.002754816771259577,0.005180856395651133
697,Biking,29331.02,4845.0,520,128.33453313571883,168,82,509.14406072490175,660.7999877929688,380.20001220703125,475.79998779296875,503.39996337890625,,6,527.0666656494141,25.433334350585938,0.029410158355047844,0.0010026981112504047
698,Biking,39474.01,5938.0,932,124.55738907224055,157,72,899.7859547205535,1163.5999755859375,641.5999755859375,793.80029296875,956.4002685546875,6268,10,900.1300048828125,44.92000122070313,0.06885373169948024,0.0017442801402614084
699,Biking,31979.45,7507.0,601,114.66010077874485,169,66,439.21846064918367,520.5999755859375,374.0,211.99990844726562,208.79989624023438,,3,447.2000020345052,40.46666463216146,0.022118328774570324,0.00069164193801239
700,Biking,52506.87,7363.0,1425,135.28733379986005,168,71,457.97843957427364,654.0,319.79998779296875,1075.6004638671875,1070.2004699707031,9842,14,466.57857295445035,40.25714329310826,0.05236707855971128,0.000997337654286216
701,Biking,30111.99,5126.0,314,102.48873132438592,144,76,714.5809305826823,1473.5999755859375,431.0,105.20022583007812,1129.8002319335938,3335,4,576.7250022888184,0.4499969482421875,0.008494732234206605,0.0002821046445022931
702,Biking,37095.1,9239.0,1694,98.0580204778157,145,51,497.3241183093248,722.2000122070312,317.0,1198.5995178222656,1202.3995056152344,,14,478.07857404436385,46.5,0.25724572262408874,0.006934762883078594
703,Biking,58737.46,7876.0,1205,118.87879174101452,164,66,415.7192965120252,614.5999755859375,338.0,1153.0000305175781,1137.0000305175781,10324,25,415.6159997558594,12.872001953125,0.17122278257597578,0.0029150525503822567
704,Biking,31734.95,6329.0,1041,135.02135400189815,174,88,456.65488204112364,697.2000122070312,286.0,877.8000183105469,751.0000305175781,,8,469.97500228881836,64.0250015258789,0.042269427070161805,0.001331951903820923
705,Biking,37110.13,7992.0,1219,135.48202986585673,181,66,623.1158571682256,692.7999877929688,513.0,1259.0001220703125,1261.400146484375,,13,606.3384587214543,21.846153846153847,0.07110162137028057,0.0019159626056357273
706,Biking,77575.41,14502.0,1379,119.62673207677081,174,68,162.77116789412622,503.20001220703125,-25.399999618530273,834.200002938509,802.2000024616718,,12,125.26666546861331,43.11666664481163,0.044727714766481005,0.0005765707814690377
707,Biking,51946.19,13358.0,1902,128.31588881262869,170,73,937.232518795187,1540.5999755859375,493.0,1690.7997131347656,1706.9997253417969,11284,11,912.2636413574219,91.14545787464489,0.059039374018535894,0.0011365486866031155
709,Biking,47323.71,19912.0,1083,119.7358612517505,164,66,862.6947107648947,1506.199951171875,394.6000061035156,1256.8002014160156,1276.8002014160156,,5,816.8799865722656,196.71998901367186,0.0026071726300579048,5.509231271296999e-05
710,Biking,35869.59,8925.0,1047,121.31288840853823,159,80,919.5102944424332,1289.4000244140625,494.79998779296875,1321.400634765625,1321.6006469726562,,9,847.7000054253472,100.35555352105035,0.10283583970637815,0.002866936580718602
711,Biking,51583.24,8252.0,861,110.9850134313587,151,68,439.81300717945334,532.5999755859375,378.6000061035156,804.3998718261719,806.3998718261719,9200,18,441.6555531819661,13.377775404188368,0.12012776454137182,0.0023288138655379507
712,Biking,45107.76,8939.0,1668,159.38366551126518,181,112,672.7116119543435,950.2000122070312,356.79998779296875,2177.599822998047,2158.9998168945312,,19,702.636843229595,58.83158633583471,0.22341231954131388,0.004952857768625928
713,Biking,23304.02,3959.0,340,100.40446716899892,148,58,468.6882128843835,532.7999877929688,426.79998779296875,250.40011596679688,241.00009155273438,,5,464.90000610351564,21.160003662109375,0.01866992780229372,0.000801146231521159
714,Biking,53952.51,10901.0,703,105.87953708574435,166,61,4.182903698816512,77.4000015258789,-29.200000762939453,501.4000051319599,482.0000045597553,,8,20.162500470876694,12.275000482797623,0.05244499107368074,0.0009720584097696425
715,Biking,75174.95,17601.0,3134,136.85559845559845,186,82,1025.9065491582583,1551.199951171875,504.0,2549.5987854003906,2543.1987915039062,16128,19,953.4842119718853,98.40000192742599,0.0962305947846026,0.0012800885771736808
716,Biking,64456.84,7761.0,1235,130.25624824487502,183,85,366.1271272063155,495.6000061035156,303.79998779296875,711.2001953125,712.8002014160156,10500,16,366.48750591278076,11.8125,0.14220182970521775,0.0022061557734635727
717,Biking,15233.77,6994.0,359,105.9195483415667,158,56,509.3274519549513,590.2000122070312,415.6000061035156,361.5997619628906,313.7997741699219,,5,505.3800048828125,27.360003662109374,0.03999283638472784,0.0026252750556643454
718,Biking,42906.83,6481.0,1529,,,,339.5158242269294,374.20001220703125,309.6000061035156,218.59979248046875,223.99978637695312,7960,5,348.4600006103516,5.0,0.09099240528019119,0.0021206974572624262
719,Biking,22651.77,7014.0,668,113.2413073713491,166,71,529.8614046736121,645.0,429.6000061035156,783.9998168945312,788.599853515625,,11,529.1363664106889,23.81817626953125,0.10679326419547068,0.004714565978529302
720,Biking,21869.28,5233.0,698,126.5366269165247,176,56,701.0095396545514,863.4000244140625,495.3999938964844,800.7999877929688,803.3999938964844,,8,718.7125072479248,45.724998474121094,0.04757666775372309,0.0021755022457860106
721,Biking,13976.66,2742.0,346,120.0358832807571,144,103,454.4597790955745,527.4000244140625,394.0,194.60006713867188,63.60003662109375,,3,461.43333435058594,43.66667683919271,0.013898766877459572,0.0009944269144029814
722,Biking,153245.66,13949.0,2445,154.80982123626964,183,73,98.50442896751156,402.6000061035156,11.399999618530273,1933.3997106552124,1924.199709892273,,28,99.42142765862602,33.378571374075754,0.12038746618266888,0.0007855848327624343
723,Biking,58212.83,10214.0,1366,119.86148559344436,162,56,508.1192389441847,881.7999877929688,359.6000061035156,1102.0003662109375,1090.0003662109375,9925,14,456.2714276994978,45.700003487723215,0.1044666519814618,0.0017945640502525265
724,Biking,15369.13,3675.0,396,139.23336594911936,178,90,444.39687388783034,502.20001220703125,411.3999938964844,238.60012817382812,312.6001281738281,2452,6,451.26666259765625,0.7999979654947916,0.013978219315365106,0.0009094997124342827
725,Biking,25162.76,3363.0,551,106.46518607442977,140,68,415.62160876618714,486.3999938964844,363.20001220703125,393.8003845214844,318.0003967285156,5054,8,416.98749923706055,18.5,0.030981257987814162,0.0012312344904857084
726,Biking,23601.23,5578.0,568,114.52354688162919,175,65,695.8504020836086,928.4000244140625,487.79998779296875,857.9997253417969,864.7997131347656,,10,651.1600067138672,51.4199951171875,0.09529090546009868,0.004037539800260354
727,Biking,19839.05,2606.0,478,136.77747886241352,165,105,453.9122980045961,541.0,403.20001220703125,273.2001647949219,222.00015258789062,3569,5,463.9999938964844,23.6,0.05261573648402377,0.0026521298390811943
728,Biking,12181.85,2912.0,685,172.15403225806452,181,82,891.3966139270414,1370.800048828125,431.0,945.1999816894531,7.599945068359375,,1,902.0000305175781,937.6000366210938,0.0,0.0
730,Biking,29005.11,5443.0,1243,172.83564893256522,183,121,655.0648591918325,688.7999877929688,639.2000122070312,943.400146484375,941.0001220703125,,24,652.4666697184244,8.841667175292969,0.2761191685607748,0.009519673207954556
731,Biking,58509.94,14599.0,1058,111.65426638917793,164,61,354.1614726222393,472.3999938964844,250.39999389648438,924.9992980957031,936.5992736816406,10075,21,358.7999994187128,12.819046747116815,0.1759266005366069,0.003006781421013368
732,Biking,6638.189999999999,1693.0,335,145.96077283372367,181,89,440.6841919338396,472.3999938964844,414.20001220703125,229.79989624023438,207.99990844726562,,5,428.13999633789064,7.64000244140625,0.016032278510238175,0.0024151581244643765
733,Biking,13386.13,4213.0,329,116.26527777777778,163,64,682.9529567965124,758.7999877929688,622.2000122070312,385.7996826171875,386.19970703125,,8,687.3000106811523,16.0,0.08624378721806661,0.006442772273843643
734,Biking,66086.56,10672.0,3156,158.50605942142298,180,111,196.3689991874654,444.0,2.200000047683716,1786.999923467636,1771.1999235153198,,20,186.46499851346016,49.00999912023544,0.6046463577747713,0.009149308993761688
735,Biking,39867.63,9029.0,766,116.63290822705676,174,67,396.98154580912075,487.0,338.79998779296875,633.1999206542969,636.9999084472656,,13,395.54615901066705,13.661538931039663,0.13130319189574433,0.003293478741920308
737,Biking,28529.72,8720.0,1712,138.92298136645962,182,77,631.1295032193202,798.2000122070312,475.0,1385.7999572753906,1383.5999755859375,6905,12,602.6250012715658,30.733327229817707,0.14496162922259115,0.0050810743751635535
738,Biking,55600.1,7962.0,1240,117.42789223454834,156,61,451.79106755896237,595.5999755859375,367.3999938964844,896.7992858886719,900.1993103027344,9386,18,447.09444342719183,20.011110093858505,0.12394228302349494,0.002229173742915839
739,Biking,35414.92,12124.0,1184,118.85090002168727,183,61,449.69612758415116,706.7999877929688,339.20001220703125,804.6002502441406,795.8002624511719,,10,481.4199920654297,39.179995727539065,0.048859551337143675,0.0013796318426568149
740,Biking,51752.08,6784.0,1594,144.28750553178935,167,83,490.7064115295185,672.4000244140625,348.20001220703125,790.0000915527344,782.6000671386719,8724,7,492.3000052315848,51.514290945870535,0.021786349882579544,0.0004209753479005973
741,Biking,52280.39,6133.0,790,127.08941099689999,175,68,460.7967693162676,592.5999755859375,380.20001220703125,512.4004821777344,528.8004760742188,9287,9,468.6222178141276,30.355553521050346,0.05489562753153854,0.0010500232980576185
743,Biking,40591.87,6472.0,736,116.29369601176255,158,74,461.78662003929225,683.5999755859375,313.0,1159.2001647949219,1157.6001892089844,7244,21,463.94285801478793,21.485716320219495,0.1309803957940502,0.003226764270629813
744,Biking,42156.81,6112.0,1275,169.2984047544573,186,99,225.7538412845857,411.3999938964844,45.79999923706055,1473.600196838379,1467.0001945495605,,27,225.67036967807346,19.866666581895615,0.4401625508744185,0.010441078223765473
745,Biking,28532.42,7283.0,1137,117.76450098440102,146,73,751.0650006019399,927.0,497.6000061035156,890.5997314453125,889.999755859375,6922,5,771.7400024414062,130.87999267578124,0.02592096317057203,0.0009084740505912935
746,Biking,8138.78,1764.0,177,109.15734265734265,129,89,427.529020669577,459.3999938964844,401.0,70.0,65.60000610351562,,2,416.49999237060547,14.399993896484375,0.004277583966029755,0.0005255804882340787
747,Biking,93460.44,16660.0,1682,114.1578311636022,158,73,386.77094971496797,517.2000122070312,318.20001220703125,685.1999206542969,685.5999450683594,,13,397.13846529447113,20.615382267878605,0.06531687492525158,0.0006988718962295874
748,Biking,6547.79,1688.0,252,128.48214285714286,169,94,184.05357149669103,200.8000030517578,170.60000610351562,124.199951171875,111.79995727539062,,3,187.33333333333334,8.333333333333334,0.006032388486687336,0.0009212861876583298
749,Biking,65513.33,11244.0,1956,144.94026409557745,186,80,485.9115280442407,688.7999877929688,352.79998779296875,1593.4000854492188,1589.4000854492188,10149,9,544.5111083984375,58.133334689670136,0.03355173285198354,0.0005121359706793036
750,Biking,47997.619999999995,8202.0,1115,129.81326912787586,175,58,676.2227383810327,1334.0,27.799999237060547,1467.0001182556152,1466.2001190185547,8833,4,594.949978351593,248.3499879837036,0.06858950380573145,0.0014290188514707908
751,Biking,10901.77,2387.0,210,110.21520618556701,130,89,57.2868895690055,83.0,42.20000076293945,295.799991607666,287.799991607666,,8,55.549999713897705,5.499999046325684,0.04019889119536244,0.0036873728940678844
752,Biking,73071.6,11545.0,2915,161.91883680555554,181,88,561.202209217503,952.5999755859375,4.199999809265137,2754.4002232551575,2754.4002232551575,14717,39,609.3846178910671,36.57948756829286,0.6970134951308993,0.00953877423145106
753,Biking,67690.33,8160.0,1219,137.09893774703556,178,81,463.4428853008587,1045.800048828125,323.79998779296875,1911.999755859375,2313.5997924804688,11389,39,478.96922889122595,12.748716696714743,0.24111647529700025,0.0035620519991112504
755,Biking,31617.29,6301.0,1529,170.38063385889473,184,119,154.13330137663195,176.39999389648438,125.4000015258789,1408.3998565673828,1402.599853515625,,36,152.47499995761447,4.3666665818956165,0.33074452265807414,0.010460875130603354
756,Biking,7238.77,2708.0,298,,,,183.78711262962753,188.0,175.8000030517578,236.00025939941406,232.80026245117188,,8,181.5749979019165,1.125,0.03223093729884827,0.0044525433601079
757,Biking,7193.88,1838.0,217,114.97332607512249,131,100,315.9916166701133,356.6000061035156,303.79998779296875,76.20001220703125,77.20001220703125,,2,315.25,10.70001220703125,0.004406528940702939,0.0006125385662122441
758,Biking,62555.73,7470.0,1064,131.57692823608318,170,84,438.5077247210327,567.7999877929688,371.20001220703125,379.3992919921875,384.59930419921875,11007,7,451.37142508370533,25.057141985212052,0.035196115799783566,0.000562636161384154
759,Biking,2787.23,549.0,156,179.95090909090908,187,127,575.3287273615057,673.0,470.6000061035156,202.39999389648438,0.199981689453125,,1,571.8999938964844,202.20001220703125,0.0020389458595858967,0.0007315312548967601
760,Biking,32017.469999999998,8308.0,823,137.47211694639958,177,66,530.113968746431,702.5999755859375,386.20001220703125,825.2000427246094,818.3999938964844,5223,12,534.1166687011719,31.066670735677082,0.06063736887356436,0.0018938838350926654
761,Biking,9607.29,1945.0,783,177.35971223021582,183,95,740.6200413012921,1045.5999755859375,388.79998779296875,663.6000366210938,9.2000732421875,2867,1,715.9999694824219,654.3999633789062,0.0,0.0
762,Biking,44258.35,11394.0,1678,103.98582565556343,171,57,428.04514536056683,587.2000122070312,323.3999938964844,759.9999389648438,751.3999633789062,8195,14,430.5500030517578,17.728572300502233,0.35185443098823294,0.00795001239287576
763,Biking,53720.03,6959.0,1031,143.6877774489494,178,78,401.36383550214356,591.0,311.6000061035156,519.0000305175781,520.6000061035156,,7,384.7714276994978,28.85713849748884,0.02440070487876162,0.00045421986694277013
764,Biking,7884.96,1141.0,131,128.63922942206656,220,83,178.52504357439832,324.79998779296875,108.5999984741211,61.59999084472656,219.19998168945312,,3,187.26666514078775,7.3999989827473955,0.027010562169942746,0.00342558011327169
765,Biking,15981.06,3154.0,508,131.3544836516672,185,80,712.7690909601822,941.0,531.2000122070312,461.7999267578125,466.19989013671875,,3,676.2000020345052,120.73333740234375,0.01209812819721543,0.0007570291455770412
766,Biking,114613.8,14922.0,1968,128.24671586715868,171,84,420.128591158736,579.5999755859375,336.0,1153.4003295898438,1140.4003295898438,19252,21,425.36666579473587,18.43809581938244,0.17387580439691494,0.001517058193663546
767,Biking,8910.63,1584.0,191,113.18864097363083,164,45,39.723826748369405,67.0,1.7999999523162842,118.20001888275146,127.80001735687256,,3,56.53333282470703,0.3333333333333333,0.02694108364983362,0.0030234768641312255
768,Biking,5521.27,6111.0,753,128.5960052760505,176,90,109.26834876136442,122.19999694824219,102.0,132.5999984741211,130.5999984741211,,5,107.80000152587891,1.5199996948242187,0.01015457068563116,0.0018391729956388945
769,Biking,15661.83,2921.0,390,136.29744426318652,176,100,58.40152256909501,211.39999389648438,0.20000000298023224,68.79999713599682,246.99999026954174,,2,70.64999866485596,7.100000381469727,0.002475814823309851,0.0001580795362553323
770,Biking,80002.17,12528.0,1009,113.89159097568123,181,63,465.0675593287779,578.7999877929688,364.6000061035156,856.7998657226562,862.3998718261719,12823,12,480.1166648864746,36.53333028157552,0.031339329573998854,0.0003917309939717742
771,Biking,122819.28,16265.0,3200,146.8717094929949,184,88,450.0986377700979,885.4000244140625,266.6000061035156,2231.5999755859375,2232.199981689453,21373,13,482.6538402850811,79.52307833158054,0.06333133197372307,0.0005156465008891362
773,Biking,87535.52,13073.0,2662,137.11242603550295,178,68,510.7428594894568,899.7999877929688,341.6000061035156,2224.199951171875,2206.999969482422,15862,25,486.51200012207033,56.51199951171875,0.2046261239608955,0.002337635327475012
774,Biking,33008.42,6417.0,1494,171.37295254094917,185,126,86.33834523565876,142.1999969482422,43.0,916.5999870300293,902.9999885559082,,17,76.41176425709443,9.776470633114085,0.09630570074246818,0.002917610135306936
775,Biking,57009.69,10407.0,1396,124.13308350148938,177,64,730.3145957544305,1426.199951171875,391.20001220703125,1237.9999084472656,1328.7999267578125,,7,529.3428584507534,46.17143031529018,0.02115283064317408,0.00037103921531890597
776,Biking,31997.18,7155.0,1565,132.00638116846284,182,76,707.3800622958455,868.0,458.20001220703125,1155.2010192871094,1154.0010070800781,6194,12,674.9333318074545,53.53333028157552,0.0449294190086693,0.0014041680863335238
777,Biking,17373.53,2504.0,276,109.37384898710866,138,71,484.02652019690413,546.4000244140625,436.0,130.39999389648438,119.80001831054688,,2,515.1500091552734,10.199996948242188,0.004290671959979591,0.0002469660431690964
778,Biking,38891.34,6095.0,1045,116.46132277750289,152,61,481.593039705005,676.2000122070312,306.3999938964844,1174.8001403808594,1172.2001342773438,6864,19,484.3526330245169,25.80000064247533,0.10131470042687751,0.0026050709599329184
779,Biking,52658.12,7786.0,1312,128.01177937915742,168,65,435.203208727065,635.2000122070312,296.3999938964844,1103.1998291015625,1106.3998107910156,9837,15,437.1200002034505,35.879998779296876,0.06108057219371221,0.0011599459341448614
780,Biking,68704.3,8639.0,805,141.83333333333334,180,67,23.074156624716032,60.0,2.200000047683716,344.99999356269836,343.5999939441681,,10,27.269999980926514,6.079999923706055,0.0841604056499648,0.0012249656229663178
781,Biking,105306.7,10720.0,1566,147.3397654180855,174,88,410.0279986636157,679.4000244140625,267.20001220703125,855.800048828125,858.6000366210938,14650,8,439.4250030517578,62.70000457763672,0.047684670925246614,0.0004528170660104876
782,Biking,12626.91,2650.0,526,119.04833720030936,170,73,1471.7238200247425,1494.5999755859375,1396.199951171875,335.20068359375,333.400634765625,2311,7,1468.9857177734375,11.228585379464286,0.027181724093456254,0.0021526821758812136
783,Biking,55030.62,8750.0,1024,131.88291441298122,185,63,411.25109765698795,550.0,332.0,637.0001220703125,636.0001220703125,,11,411.6454523259943,29.163638028231535,0.1014157407309956,0.0018428965679651726
